time_years,Ca,Si,Al,Mg,S,C
61.0,2.076725010934052,0.0376199197372009,0.03725691980509247,2.4626287351472254e-06,0.688321748978246,0.06075830528077216
62.0,2.082786511711919,0.03757413229826381,0.03716341194046227,2.4681067222826585e-06,0.6842095354419119,0.0604209381042477
63.0,2.088845749217246,0.037528735918268954,0.037070463347748425,2.473577453401614e-06,0.6801371346278801,0.06008686691594015
64.0,2.0949017642619827,0.037483740528602816,0.036978083058269474,2.479040272513819e-06,0.6761038198382212,0.05975602759075965
65.0,2.1009558325172613,0.03743912230062004,0.03688624724187412,2.484496111233009e-06,0.6721093503058413,0.059428404811657676
66.0,2.1070067152388203,0.037394895581225114,0.03679496922166716,2.489944113688115e-06,0.6681529613832125,0.059103930286168484
67.0,2.113055351929565,0.037351041714661366,0.0367042301857977,2.4953849736606674e-06,0.6642343540705757,0.05878258252573777
68.0,2.1191014400137975,0.03730756098464471,0.036614029755290003,2.5008185006011177e-06,0.6603529773450886,0.05846431451090853
69.0,2.1251466484990953,0.03726442434043925,0.036524339195070525,2.5062458963051765e-06,0.656508712018591,0.05814911968423041
70.0,2.1311861125058327,0.03722170006568377,0.03643522387910307,2.5116637481887827e-06,0.652700033410916,0.05783686132519162
71.0,2.137224602628591,0.03717931277628523,0.036346610080789314,2.517075456564416e-06,0.6489275101098073,0.05752759621720627
72.0,2.1432620018486648,0.03713726192672863,0.03625849730976973,2.5224809151033273e-06,0.6451906597383797,0.05722128293589826
73.0,2.14929547181132,0.03709558249458949,0.036170917425378896,2.5278782304108262e-06,0.6414884146592503,0.056917828987146965
74.0,2.1553264391726494,0.037054250933356354,0.03608384760412006,2.533268390140342e-06,0.6378206442145866,0.05661722533989057
75.0,2.1613537679488464,0.03701327849542471,0.03599729731007743,2.5386506624223805e-06,0.6341866677550348,0.05631941454570193
76.0,2.167379390149599,0.03697263631065612,0.035911239428790744,2.544026337569547e-06,0.63058648259193,0.05602439720905058
77.0,2.1734029034294022,0.03693232452476844,0.03582567260433814,2.5493952081347656e-06,0.6270195635023957,0.055732130510221405
78.0,2.1794242278568796,0.03689234047401888,0.035740593505334414,2.5547572434063675e-06,0.6234854747485009,0.05544257822291636
79.0,2.1854427946604567,0.03685268944144847,0.035656006694385914,2.56011205430602e-06,0.6199837046152243,0.055155695878142744
80.0,2.191458892796019,0.03681336328912373,0.03557190354791051,2.565459872333745e-06,0.6165139029808638,0.05487145533989181
81.0,2.1974722356178735,0.03677436297115468,0.035488284349646224,2.570800512420869e-06,0.6130756232279312,0.054589818584971604
82.0,2.2034837368316462,0.03673567065570638,0.03540513097066285,2.576134657464306e-06,0.6096686391227618,0.05431076931726418
83.0,2.209493707018518,0.03669728062749776,0.03532243809139661,2.5814624884847346e-06,0.6062926519348518,0.05403428038217664
84.0,2.21550008055606,0.036659216829201306,0.035240226755476764,2.5867826608003006e-06,0.6029468569082569,0.05376028493986568
85.0,2.221503987859574,0.036621460446873595,0.03515847862722064,2.5920959566309166e-06,0.5996311088313273,0.05348877165582707
86.0,2.227504200403961,0.036584024785558805,0.035077205044653316,2.5974015779293087e-06,0.5963447974106781,0.05321968975523007
87.0,2.2335045726884233,0.036546854680579464,0.034996354732371955,2.602702112589025e-06,0.5930883334605124,0.05295307287462347
88.0,2.239501240829228,0.036509998918510964,0.03491597135572347,2.607995010391098e-06,0.5898605886911407,0.05268882766246323
89.0,2.2454955540742514,0.03647343617904688,0.034836034659750825,2.6132811901626305e-06,0.5866614821173648,0.05242694726685984
90.0,2.2514860273324877,0.03643718338616299,0.03475655890076464,2.6185596845883216e-06,0.5834903797162632,0.05216737954027385
91.0,2.2574756603380335,0.036401196728033075,0.03467750355969269,2.623832518334821e-06,0.5803475306032282,0.051910143899017006
92.0,2.263462581913832,0.036365498921944614,0.03459888846295873,2.629098451133109e-06,0.5772322278052634,0.05165518286687786
93.0,2.269448687813989,0.03633006076669676,0.03452068648511909,2.6343587825074053e-06,0.5741445132823086,0.05140249817621211
94.0,2.275430954989193,0.03629492048852361,0.03444293079176184,2.63961151278211e-06,0.5710834787798401,0.05115201636949304
95.0,2.2814109567195224,0.03626005384653422,0.034365598906435806,2.644857710700493e-06,0.5680491076119338,0.0509037351647499
96.0,2.287387471802736,0.03622547429278117,0.034288701394121164,2.6500965906682814e-06,0.5650408548647013,0.05065761027432486
97.0,2.2933625901678405,0.03619115123293414,0.03421221082595508,2.655329547111436e-06,0.5620588058955285,0.05041364709017916
98.0,2.2993355226146295,0.03615709199150838,0.03413613255721936,2.6605560907687283e-06,0.5591025040607938,0.05017180830793441
99.0,2.305306113903981,0.036123296090184824,0.034060465213006756,2.665776133516372e-06,0.5561716192524747,0.04993206663495159
100.0,2.3112755680584756,0.03608974301454942,0.03398519012523871,2.670990533408776e-06,0.553266074388263,0.04969441441259406
101.0,2.3172402720538003,0.03605648340622675,0.03391034990154977,2.6761967950523193e-06,0.5503849169298265,0.04945877639160855
102.0,2.323205196348215,0.03602343924467265,0.03383587555395789,2.6813984366911434e-06,0.5475287263858187,0.049225198607598754
103.0,2.329166460399714,0.03599066939816553,0.033761818985309236,2.6865926949548185e-06,0.5446965932618528,0.048993602829182324
104.0,2.3351254292275354,0.03595814885171177,0.0336881563094977,2.6917805841430584e-06,0.5418884432311982,0.04876398516342952
105.0,2.3410820892370863,0.03592587538912856,0.033614884782265333,2.696962111185175e-06,0.5391039993289023,0.04853632251487539
106.0,2.3470364794982412,0.03589384583379847,0.033542000809932145,2.702137324432486e-06,0.5363429936907043,0.048310592855800034
107.0,2.352988537560613,0.03586205882778373,0.03346950211554714,2.7073061950081726e-06,0.5336051541234522,0.04808677309101722
108.0,2.3589383021453196,0.03583051126123998,0.03339738515848333,2.712468770815336e-06,0.5308902202250496,0.047864841845423244
109.0,2.364885753742768,0.035799201183466314,0.033325647373016846,2.7176250538154418e-06,0.5281979311127111,0.04764477725325317
110.0,2.3708309068952707,0.0357681259344111,0.03325428547794491,2.7227750738351716e-06,0.525528031269527,0.047426558239789196
111.0,2.3767724924927194,0.03573730436395613,0.033183311368619725,2.7279179221173528e-06,0.5228800901681832,0.04721014803882662
112.0,2.382714489377386,0.03570666712769473,0.033112674718179864,2.7330565339652672e-06,0.5202544060504593,0.046995575511588276
113.0,2.388651817762254,0.035676300549347555,0.03304243396988511,2.7381871452625376e-06,0.5176501154765938,0.04678275706463583
114.0,2.3945889613566442,0.035646118485333486,0.03297253149618096,2.7433132224117554e-06,0.5150673627519009,0.04657172816940897
115.0,2.4005228207862888,0.035616179167268884,0.032903002664965916,2.7484323516682353e-06,0.5125057090941082,0.04636243068452844
116.0,2.4064530565485853,0.03558648177156597,0.0328338392536083,2.7535443855314017e-06,0.5099648045752161,0.046154842128457184
117.0,2.4123837683172957,0.03555696004185535,0.03276501690224723,2.7586522534245688e-06,0.5074449621778314,0.04594899016219599
118.0,2.4183108692313104,0.03552767574068852,0.0326965543670685,2.7637530699526305e-06,0.5049454089225048,0.045744809022985354
119.0,2.424234716409305,0.03549862195693117,0.03262843900265767,2.7688470829655748e-06,0.5024660427005218,0.04554228468494936
120.0,2.4301572016207573,0.03546976095088016,0.03256066990223431,2.773935786485042e-06,0.5000066615831588,0.045341419543466994
121.0,2.436077723498925,0.035441109501330684,0.0324932457577748,2.7790185792929927e-06,0.4975672054045335,0.04514218840235991
122.0,2.441995760219429,0.035412668038947215,0.03242616083603604,2.784095214922157e-06,0.49514729334396756,0.04494456791901444
123.0,2.4479118266651394,0.03538442952334518,0.03235941731541758,2.7891660264425427e-06,0.49274680097347606,0.044748545626969456
124.0,2.4538265787276794,0.03535638909661469,0.032293027216019725,2.7942313616015095e-06,0.4903656234271484,0.04455411032598585
125.0,2.4597378979606916,0.03532855841826801,0.03222695490112571,2.799290100218934e-06,0.4880032057341812,0.04436122370325401
126.0,2.4656473258832836,0.035300926422648815,0.03216122358674138,2.8043430616165356e-06,0.48565957391109493,0.04416988425119926
127.0,2.471553531224187,0.035273491563925924,0.03209577164504592,2.809389642917848e-06,0.483334359745387,0.043980063972932984
128.0,2.477458423365552,0.035246250205861265,0.03203068034047685,2.814430792362265e-06,0.4810276317113631,0.043791762128690244
129.0,2.483361102115939,0.035219201925096144,0.03196591071451989,2.81946607887663e-06,0.4787390582433255,0.043604954830605
130.0,2.489261591149381,0.0351923449462872,0.031901461634653315,2.824495528708135e-06,0.4764684494088938,0.04341962616966637
131.0,2.495159918261396,0.035165677719423985,0.03183733259068198,2.8295191681961244e-06,0.47421561936187184,0.043235760472040405
132.0,2.5010558533549494,0.035139192667318096,0.03177349348679591,2.834536979744514e-06,0.47198034389251703,0.04305334084530018
133.0,2.506949998056134,0.03511290423197572,0.03171001804281566,2.8395490535040677e-06,0.46976252384104233,0.04287235496496242
134.0,2.5128424174639163,0.03508682288582849,0.031646939425135405,2.8445552713786143e-06,0.46756199517244906,0.04269278708956244
135.0,2.5187321240900684,0.03506091078709562,0.031584108362564575,2.8495556671679895e-06,0.46537840104778533,0.04251461787638984
136.0,2.524619558069788,0.03503515562275576,0.031521503331858255,2.854550582079244e-06,0.4632116738081957,0.04233783703144212
137.0,2.5305040733061244,0.035009545968672964,0.03145908661488329,2.859539876011191e-06,0.46106149381100325,0.042162424576910454
138.0,2.5363873368047494,0.034984171634094986,0.03139717320613071,2.864523151358185e-06,0.4589279618479863,0.04198837234900565
139.0,2.5422682464250426,0.034958956245289816,0.031335504418127054,2.869500869190971e-06,0.4568107353147012,0.04181566345133814
140.0,2.5481470178920587,0.03493391633781167,0.03127413872788279,2.874472917206856e-06,0.45470967773602994,0.0416442840556288
141.0,2.5540240996888857,0.03490909504958156,0.03121321212104036,2.8794389745548265e-06,0.45262469012000106,0.04147422116608785
142.0,2.559898068158204,0.034884351341261596,0.031152290342578392,2.8844000859786916e-06,0.4505553909315487,0.04130545871901046
143.0,2.5657703676329033,0.034859831131542396,0.031091826857330623,2.889355142435576e-06,0.4485018370538771,0.04113798598181522
144.0,2.5716406551942215,0.034835504003366234,0.031031726470488744,2.894304333476787e-06,0.4464638530855351,0.040971790813293295
145.0,2.5775088497136327,0.034811324713040756,0.03097186484117299,2.8992482736656563e-06,0.4444411056568289,0.04080685339621395
146.0,2.5833746990179147,0.034787315035639664,0.03091229497723093,2.9041864005068525e-06,0.4424336781354991,0.04064317046011393
147.0,2.58923795860906,0.03476339414122402,0.03085279595256939,2.9091197267464884e-06,0.44044109629669265,0.04048071609500496
148.0,2.5950994781957215,0.034739713075853454,0.030793803367901017,2.914046697973371e-06,0.4384636021705687,0.040319493998533136
149.0,2.600960226161432,0.034716182535255984,0.030735088507839365,2.918969159250164e-06,0.4365007479866582,0.040159474039842935
150.0,2.606816263117651,0.03469280270468766,0.030676581545674396,2.92388458771695e-06,0.4345526016711734,0.04000066668280671
151.0,2.6126715890050716,0.03466956312278181,0.0306183332029849,2.928795710515133e-06,0.43261870692157967,0.0398430328188215
152.0,2.6185231515620995,0.034646524088488,0.03056045051453601,2.933699669595813e-06,0.4306994326406625,0.03968659421206887
153.0,2.6243739029140847,0.034623517908271124,0.030502571276864145,2.9385982995216605e-06,0.4287843384375401,0.03953131684701286
154.0,2.6302311964139427,0.034600792706744404,0.030445258997490295,2.943501617949607e-06,0.42690571181080544,0.03937712917430255
155.0,2.617117031063067,0.03485965769454857,0.030788000551383067,2.9325901219107473e-06,0.4268864440942837,0.03937809140452841
156.0,2.57461967390825,0.03556988716370091,0.03178270299695159,2.897110711068438e-06,0.42984964044648893,0.039622785688215256
157.0,2.5330428832595127,0.03628999851869608,0.03280669176110874,2.8622137293485943e-06,0.4328578344485488,0.03986974068884299
158.0,2.492259568767574,0.03701970699271533,0.03386093850658694,2.827865328181014e-06,0.43584596202316184,0.04011730481209979
159.0,2.452284274482323,0.037759242544444474,0.03494611430758111,2.7940641388123806e-06,0.438856094933832,0.040366015513091075
160.0,2.4130957815119736,0.03850884704676455,0.03606351797807198,2.7607951480412247e-06,0.4418809956696031,0.04061595239741777
161.0,2.3746710085249116,0.03926854618247708,0.03721375846823479,2.728046519060006e-06,0.4449213949282586,0.04086716819898414
162.0,2.336990808037926,0.04003862598018344,0.03839823766975734,2.6958055882832144e-06,0.44797764130747875,0.04111970600119347
163.0,2.300035684687708,0.04081912736947869,0.039617677142314164,2.6640625066258013e-06,0.45105043311881204,0.04137360732074654
164.0,2.263785953406143,0.041610243525853664,0.04087324726388885,2.632805685437107e-06,0.454139812750431,0.04162890418627888
165.0,2.228222905545154,0.04241210108352755,0.04216591236705354,2.60202482024128e-06,0.4572461851828168,0.041885630625833566
166.0,2.1933327686467132,0.04322493127718593,0.043497140168100315,2.571710807687908e-06,0.4603708769725041,0.042143861667121314
167.0,2.1590985963801934,0.0440488490208513,0.04486795808304491,2.5418545238362503e-06,0.46351419903462115,0.04240363683805601
168.0,2.125500976821766,0.04488401273568784,0.04627942247652182,2.5124453454744485e-06,0.46667592006974973,0.042664960920938265
169.0,2.0925249387214784,0.04573061291418512,0.04773284292685928,2.483474388517747e-06,0.46985666674940846,0.04292787786122317
170.0,2.0601595989070827,0.04658880141615677,0.049229615594186864,2.4549352109694813e-06,0.473057645981704,0.04319247065568405
171.0,2.0283868459349255,0.047458774681446665,0.050770963839449866,2.4268176674086917e-06,0.47627864967895855,0.04345873710679248
172.0,1.9971951713713125,0.04834069155073149,0.052358289817276554,2.399115126129112e-06,0.4795205704179722,0.04372674230325542
173.0,1.9665699887191899,0.04923474564066596,0.05399298780187585,2.371819252414326e-06,0.4827835402087444,0.04399651054472278
174.0,1.9364987255598571,0.0501411175203187,0.055676507823025856,2.3449229281043925e-06,0.4860680808716039,0.04426808362568204
175.0,1.906969267925911,0.05105999366667512,0.057410344407319264,2.318419194846892e-06,0.4893747603510081,0.044541502956327056
176.0,1.8779695773348852,0.051991562444078966,0.05919603168724972,2.2923012575857896e-06,0.49270399557993294,0.04481680553648219
177.0,1.8494880448811573,0.05293601781197486,0.061035154473868716,2.266562503976819e-06,0.49605616246806983,0.04509402857290882
178.0,1.821513505663644,0.05389355598872347,0.06292934372587411,2.241196617065758e-06,0.49943175507937576,0.045373208988686804
179.0,1.794035176637599,0.05486437609430113,0.06488027877919772,2.2161975118011064e-06,0.5028312896291396,0.0456543833123089
180.0,1.7670425946245794,0.05584867966924848,0.0668896893586777,2.1915592615821965e-06,0.5062550925117232,0.04593758794823891
181.0,1.7405256469012202,0.056846671313017544,0.06895935610941467,2.167276158655487e-06,0.5097035358942874,0.04622285872738346
182.0,1.7144745705655873,0.05785855889746495,0.07109111145861795,2.143342727891335e-06,0.5131771223478675,0.04651023072356132
183.0,1.688879909919386,0.05888455305465781,0.0732868413352773,2.1197536736910844e-06,0.5166763246460018,0.046799738546630644
184.0,1.6637324832886424,0.059924866716374675,0.07554848685649342,2.0965038397513684e-06,0.5202014567703674,0.04709141654962759
185.0,1.6390234182359829,0.06097971594998287,0.07787804458785252,2.0735882777312055e-06,0.523752959548882,0.04738529827673411
186.0,1.6147440857180904,0.06204931883754467,0.08027756896024671,2.051002153465355e-06,0.5273310646844361,0.04768141704940485
187.0,1.590886183969917,0.06313389728923087,0.08274917114570464,2.0287408937300926e-06,0.5309363968637867,0.04797980483631525
188.0,1.5674416076396227,0.06423367461245892,0.08529502323422754,2.0067999864784493e-06,0.5345692151734421,0.04828049361866192
189.0,1.544402508046604,0.06534887677183333,0.08791735769077863,1.985175087731732e-06,0.5382298520109472,0.04858351454642431
190.0,1.5217612909720577,0.0664797325322473,0.09061846821176596,1.9638620291424724e-06,0.5419187777864007,0.04888889779725767
191.0,1.4995105556803874,0.0676264722308547,0.09340071242564643,1.942856727541779e-06,0.5456362489844637,0.04919667317533675
192.0,1.477643128036751,0.06878932855241687,0.09626651176759507,1.922155248281549e-06,0.5493825897043698,0.04950686956271592
193.0,1.4561520400713996,0.06996853619778029,0.09921835297500595,1.9017537807864512e-06,0.5531581163920137,0.04981951502866604
194.0,1.4350305363183544,0.0711643320953627,0.10225878856031263,1.8816486578491862e-06,0.5569632432326496,0.05013463660264101
195.0,1.414272038814749,0.07237695463937958,0.10539043884179859,1.8618363055940147e-06,0.5607982888158007,0.05045226057798952
196.0,1.3938701360552617,0.07360664340278356,0.10861599320825249,1.8423132322229324e-06,0.5646634378686421,0.050772412527293635
197.0,1.373818614975559,0.07485364001668628,0.11193820948949636,1.823076089927985e-06,0.5685590443414376,0.05109511674684103
198.0,1.3541114234870744,0.07611818723754782,0.11535991610049116,1.804121618831796e-06,0.572485400414981,0.05142039661524586
199.0,1.3347426597696164,0.07740052863797676,0.11888401311899227,1.7854466361298216e-06,0.5764427023740997,0.05174827458531326
200.0,1.3157065891016093,0.0787009091051728,0.12251347220941308,1.7670480700986413e-06,0.5804312276506204,0.05207877190755913
201.0,1.2969976230777263,0.08001957420271785,0.12625133762967802,1.7489229344220567e-06,0.5844512447980265,0.05241190860319209
202.0,1.2786103030159077,0.0813567698647057,0.13010072894262673,1.731068295253497e-06,0.5885028385501286,0.052747704172167835
203.0,1.260539328091013,0.08271274270059957,0.13406483653642706,1.713481351006716e-06,0.5925863969435577,0.0530861756162735
204.0,1.2427795274624873,0.0840877401838993,0.13814692954590577,1.6961593433356279e-06,0.5967020694904765,0.053427340448691824
205.0,1.2253256975577704,0.08548199986169927,0.1423503391978951,1.6790994597210122e-06,0.6008496625967679,0.053771207816856056
206.0,1.2081732862808616,0.08689579586271078,0.14667852258056557,1.662299385723077e-06,0.6050302172430997,0.054117809895788724
207.0,1.1913169264108001,0.08832931860037842,0.15113489139451972,1.6457561283923034e-06,0.6092425488585064,0.054467126948962157
208.0,1.1747523510919435,0.08978289230139948,0.15572313492723955,1.6294675964709884e-06,0.6134883446971524,0.05481920794302606
209.0,1.158474755284439,0.09125669478515887,0.1604468016227362,1.6134311090329773e-06,0.6177666027557837,0.055174035038888083
210.0,1.142479698124294,0.09275097057926152,0.16530961970836822,1.5976443009390952e-06,0.6220774631290734,0.05553161879669136
211.0,1.1267628201937139,0.09426602251627898,0.17031547963440383,1.5821049904157536e-06,0.6264219721170237,0.055891987680474896
212.0,1.1113195654867358,0.09580201486267112,0.1754681467168692,1.566810570472646e-06,0.6307987210960306,0.056255116169927843
213.0,1.096145841203918,0.09735922395952122,0.1807716315503073,1.5517589617569565e-06,0.6352087052609116,0.056621022237055604
214.0,1.0812375489281456,0.09893787859996489,0.18622995647825022,1.5369479387925498e-06,0.6396516082708162,0.05698970895461009
215.0,1.0665906773265397,0.10053822048373204,0.19184723777377463,1.5223753894795826e-06,0.6441277618253732,0.05736118004456908
216.0,1.0522011528411417,0.1021604684787579,0.19762763975458006,1.50803908322593e-06,0.6486368790594221,0.057735427964285796
217.0,1.0380652253503628,0.10380487083827855,0.20357544980272926,1.4939370512174635e-06,0.6531793694472835,0.05811246160176865
218.0,1.0241785914380361,0.10547158776206936,0.20969489873390637,1.4800667803635728e-06,0.657753926325495,0.05849224054633933
219.0,1.0105378439304065,0.10716089084185135,0.2159904712890326,1.4664265269701965e-06,0.662361377223665,0.0588747873515616
220.0,0.9971392680198079,0.10887298915894592,0.22246662400241152,1.4530142601255548e-06,0.6670017080796272,0.059260090320623245
221.0,0.983979108021504,0.11060808255077301,0.22912788737108708,1.4398278410940247e-06,0.6716744119983384,0.059648132566999926
222.0,0.9710538322905886,0.11236638218975525,0.23597887714190896,1.426865325745703e-06,0.6763795530802419,0.06003890479999616
223.0,0.9583598113874259,0.11414807850954316,0.24302426047657236,1.4141246194411762e-06,0.6811166373747113,0.060432386432482485
224.0,0.9458938435268879,0.11595339786144832,0.2502688166705225,1.401604036154515e-06,0.6858863691853415,0.06082857988252281
225.0,0.9336519991806147,0.11778247537398628,0.25771729818987904,1.3893010646450489e-06,0.6906868542159891,0.06122743377421552
226.0,0.9216312995608548,0.11963553760315458,0.2653746179162205,1.377214183825759e-06,0.6955192261248867,0.06162895388674918
227.0,0.9098283226299799,0.12151275298750827,0.2732456991553233,1.3653413429407117e-06,0.7003829332771134,0.06203311237267124
228.0,0.8982396578551993,0.12341428017788354,0.2813355257752433,1.3536804464112333e-06,0.7052771930908598,0.062439877627363936
229.0,0.8868621823231237,0.12534029656707163,0.2896491547407261,1.3422296918685428e-06,0.7102021944230666,0.06284923128002243
230.0,0.8756927506225171,0.12729096647132757,0.2981916923268344,1.330987205548762e-06,0.7151578297375906,0.06326114961956389
231.0,0.8647279255977804,0.12926641060816632,0.3069682782303637,1.3199507133740679e-06,0.7201426968380579,0.06367558445609951
232.0,0.8539647948141796,0.13126679552038026,0.31598413179067913,1.3091185227172596e-06,0.7251571926068233,0.06409251895842305
233.0,0.8434001992238436,0.13329224880692087,0.3252445022439649,1.298488601862094e-06,0.730200710862778,0.06451191436870937
234.0,0.8330310924368731,0.13534289904643024,0.3347546892126743,1.2880590046343277e-06,0.735272804747874,0.06493373630964289
235.0,0.822854446410005,0.13741886460319358,0.34452003268749,1.277827764570515e-06,0.7403730412324622,0.0653579466822678
236.0,0.8128672699295897,0.13952025615656893,0.35454591345858893,1.2677929117394057e-06,0.7455009302064102,0.0657845062493301
237.0,0.8030666107963407,0.1416471767099945,0.3648377484261782,1.2579524804180782e-06,0.7506560003607616,0.06621337445889637
238.0,0.7934495254156166,0.14379971793472862,0.375400989755413,1.2483044661691003e-06,0.7558376745458131,0.06664450727120692
239.0,0.7840131236539988,0.1459779654189977,0.3862411197217573,1.2388468889731965e-06,0.7610454444335955,0.06707786070330857
240.0,0.7747545343181325,0.14818199460779996,0.39736364949299474,1.2295777457182832e-06,0.7662787336910797,0.06751338837795527
241.0,0.7656709166592653,0.15041187197313163,0.40877411519745877,1.2204950269292296e-06,0.7715369580708714,0.06795104234315102
242.0,0.7567594617223966,0.1526676551230619,0.42047807429795975,1.2115967210052527e-06,0.7768195716541455,0.06839077302588732
243.0,0.7480173768187217,0.15494939141991784,0.43248110680366986,1.2028807858320657e-06,0.7821258286831327,0.0688325294635956
244.0,0.739441908882333,0.15725711972641446,0.44478880495338213,1.1943451936682477e-06,0.7874551848031037,0.06927625884033164
245.0,0.7310303229130756,0.159590868750243,0.4574067772177405,1.185987890473345e-06,0.7928069248673059,0.06972190709906498
246.0,0.722779923496931,0.16195065895957042,0.4703406376232133,1.1778068378442393e-06,0.7981804994693699,0.07016941885991985
247.0,0.7146880267775024,0.16433649974003312,0.48359601226553584,1.1697999604330543e-06,0.8035751569960609,0.07061873716971961
248.0,0.7067519756001579,0.16674839115235252,0.4971785310773238,1.1619651758193475e-06,0.8089900989538772,0.07106980408380373
249.0,0.698969146940688,0.16918632421467908,0.5110938224498502,1.1543004080105251e-06,0.8144246699642583,0.07152256012577037
250.0,0.6913369411320227,0.17165028017587636,0.5253475133253173,1.146803568620702e-06,0.819878148350038,0.07197694474778615
251.0,0.683852785336825,0.1741402308313012,0.5399452255764243,1.1394725635539866e-06,0.825349822321598,0.07243289625051486
252.0,0.6765141289015169,0.17665613812905961,0.5548925745037718,1.1323052851426297e-06,0.8308388932811034,0.07289035199434371
253.0,0.6693184503555396,0.17919795481038073,0.5701951642003259,1.1252996248935176e-06,0.8363446110036724,0.07334924826113759
254.0,0.6622632517901459,0.1817656241338918,0.5858585856337707,1.1184534658217296e-06,0.841866183044497,0.0738095204026019
255.0,0.6553460631858894,0.18435907985835898,0.6018884134535691,1.1117646870281361e-06,0.8474027974481343,0.07427110305531957
256.0,0.6485644394028608,0.18697824686891432,0.6182902033945936,1.1052311646602107e-06,0.8529536688609564,0.07473392975848238
257.0,0.6419159694810911,0.18962304080450684,0.6350694872656937,1.0988507805232192e-06,0.858518050624904,0.07519793372020331
258.0,0.6353982571337157,0.19229336839869654,0.652231776826287,1.0926214002108208e-06,0.8640950982382268,0.0756630469258475
259.0,0.6290089342299451,0.19498912699245702,0.6697825586742381,1.0865408856553476e-06,0.869683896511204,0.07612920118769141
260.0,0.622745672899323,0.1977102057281412,0.6877272833567952,1.0806071198692758e-06,0.8752837258390334,0.07659632787875183
261.0,0.6166061539599115,0.2004564855955254,0.7060713787488266,1.0748179652489283e-06,0.8808937239842135,0.07706435681816956
262.0,0.6105880977103415,0.20322783763627772,0.724820235450811,1.069171291373593e-06,0.8865129657761613,0.07753321899829588
263.0,0.6046892392899385,0.20602412711790263,0.7439792143443803,1.063664969090794e-06,0.8921406629088808,0.07800284272419472
264.0,0.5989073686383696,0.20884520984723806,0.7635536248082301,1.0582969001994924e-06,0.8977761604645218,0.07847315797732515
265.0,0.5932402892365352,0.21169093017935922,0.7835487451183963,1.0530649518991297e-06,0.9034182597495652,0.07894409661983938
266.0,0.5876858236159795,0.21456113059913498,0.8039698159422793,1.0479670189421511e-06,0.9090663003872962,0.07941558557121074
267.0,0.5822418307092982,0.21745564330085967,0.8248220315283026,1.0430009972304158e-06,0.9147194025674931,0.07988755395327957
268.0,0.5769062070694072,0.22037429446576887,0.846110534402358,1.0381648104535558e-06,0.9203769320350824,0.08035993018338214
269.0,0.5716768523310055,0.22331690057416337,0.8678404417343166,1.0334563397957416e-06,0.9260376674699198,0.08083264350601496
270.0,0.56655171557628,0.22628327302925327,0.8900168069923713,1.0288735158764192e-06,0.9317008292279075,0.0813056226091917
271.0,0.5615287769366282,0.22927321636836137,0.9126446355927379,1.024414280024878e-06,0.937365688331536,0.08177879620579029
272.0,0.5566060115723345,0.2322865251698904,0.9357290162282826,1.020076414768448e-06,0.9430303521785527,0.08225210163358321
273.0,0.5517815051422044,0.2353230136017369,0.9592744446567147,1.0158583037211204e-06,0.9486965454870676,0.08272545482168035
274.0,0.5470533216069536,0.23838242077314328,0.9832861881086834,1.0117576425165337e-06,0.9543617678535325,0.08319877171219595
275.0,0.5424195102594439,0.24146456484449355,1.007768800091992,1.0077723993372574e-06,0.9600246100909533,0.08367201518430518
276.0,0.5378781926174775,0.24456921261462414,1.0327272705019854,1.0039005520417997e-06,0.9656849872510197,0.08414509821555625
277.0,0.5334275491348386,0.24769612649304446,1.0581661561086733,1.00014017284801e-06,0.9713416737596351,0.08461795301075899
278.0,0.5290657584139851,0.2508450644278388,1.0840899500499042,9.964893440706692e-07,0.9769946741459198,0.08509050471527708
279.0,0.5247910160502706,0.25401580351343256,1.110503593260492,9.929460089732346e-07,0.982642475878326,0.08556269023219573
280.0,0.5206015526665326,0.257208081281099,1.1374111975062973,9.895083253100687e-07,0.9882836150417807,0.08603444103438067
281.0,0.5164957298381487,0.26042166195593913,1.1648173351515188,9.861744785599658e-07,0.9939193755128753,0.08650568823116875
282.0,0.5124716930055488,0.2636562541917788,1.1927266316023748,9.829422639827812e-07,0.9995465832229226,0.08697634961760936
283.0,0.5085277135713396,0.2669115647385085,1.2211432511751208,9.798097353588474e-07,1.005164058160401,0.08744634802929178
284.0,0.5046626498638762,0.27018752395014217,1.2500711877992132,9.767760468936747e-07,1.0107754074761648,0.08791569476470623
285.0,0.5008743617495816,0.27348366223366927,1.2795151055430534,9.738382764364194e-07,1.016375321885444,0.088384237220424
286.0,0.499659698828359,0.27531598919323275,1.29798295216521,9.736623156938444e-07,1.0136378732876183,0.08803469111283362
287.0,0.5003634140832537,0.276023306668164,1.3078316007025867,9.75536580343713e-07,1.0046759164823298,0.08707672144569911
288.0,0.5010141174721252,0.27676212451873483,1.317948388450872,9.773529451156878e-07,0.9960359458655341,0.08615330232862944
289.0,0.5016126604988751,0.2775317776991598,1.3283331854744882,9.791124339734903e-07,0.9877056902669271,0.08526318684733968
290.0,0.5021582301501815,0.278331946170807,1.3389847893311155,9.80815761444062e-07,0.9796737187968553,0.08440521532178252
291.0,0.5026533728476118,0.2791631709398362,1.3499210304946099,9.8246233177576e-07,0.9719449894589242,0.08357922837266363
292.0,0.5030957330307562,0.28002470450881695,1.361132025000981,9.840533925306724e-07,0.9645004454693459,0.08278362977316181
