time_years,quartz,CSH,ettringite,thaumasite,monosulphate,monocarbonate,hydrotalcite,Kuzel_s,Friedel_s,straetlingite,calcite,MSH,gypsum,portlandite,zeolites,hydrogarnet,ferrihydrite,Al(OH)3(mic)
264.0,565.0490135154099,226.2639215813475,30.448539654264177,0.0,0.0,6.841752979485284,10.06052390001321,0.0,0.0,0.0,65.85621342680321,0.0,0.0,0.0,0.0,23.77164513138263,0.0,0.0
265.0,564.9338422052579,226.38580162166454,30.44858284045557,0.0,0.0,6.8373432647043195,10.060523900071443,0.0,0.0,0.0,65.8567839307953,0.0,0.0,0.0,0.0,23.773763303256658,0.0,0.0
266.0,564.8189448878348,226.50804673366684,30.448621794624472,0.0,0.0,6.833036215745131,10.060523900128242,0.0,0.0,0.0,65.85734065943065,0.0,0.0,0.0,0.0,23.775820970154324,0.0,0.0
267.0,564.704320068,226.63065038109573,30.448657152542935,0.0,0.0,6.828827994916292,10.060523900183627,0.0,0.0,0.0,65.85788405255381,0.0,0.0,0.0,0.0,23.77782001605218,0.0,0.0
268.0,564.589966255325,226.7536059383717,30.448684988731817,0.0,0.0,6.824716712577146,10.060523900237614,0.0,0.0,0.0,65.85841505042394,0.0,0.0,0.0,0.0,23.779762264978366,0.0,0.0
269.0,564.4758819647125,226.8769067022194,30.448712007616894,0.0,0.0,6.820696296173161,10.060523900290237,0.0,0.0,0.0,65.85893337685071,0.0,0.0,0.0,0.0,23.781649488674542,0.0,0.0
270.0,564.3620657163909,227.00054589463454,30.448736914837756,0.0,0.0,6.81676400334312,10.060523900341511,0.0,0.0,0.0,65.85943964523119,0.0,0.0,0.0,0.0,23.783483400108757,0.0,0.0
271.0,564.2485160366566,227.1245166728085,30.44875738826307,0.0,0.0,6.812917604669627,10.060523900391464,0.0,0.0,0.0,65.8599345713137,0.0,0.0,0.0,0.0,23.785265659020517,0.0,0.0
272.0,564.1352314583268,227.2488121361696,30.448785198947544,0.0,0.0,6.809149250360126,10.060523900440115,0.0,0.0,0.0,65.86041727147574,0.0,0.0,0.0,0.0,23.786997895184484,0.0,0.0
273.0,564.0222105205711,227.37342534426543,30.448788104419368,0.0,0.0,6.805469090605028,10.06052390048749,0.0,0.0,0.0,65.8608917939617,0.0,0.0,0.0,0.0,23.788681593317254,0.0,0.0
274.0,563.9094517710566,227.4983493058926,30.44879848258383,0.0,0.0,6.801861043528786,10.060523900533605,0.0,0.0,0.0,65.86135491048745,0.0,0.0,0.0,0.0,23.79031834545731,0.0,0.0
275.0,563.7969537636835,227.62357701197624,30.448807400136143,0.0,0.0,6.798326017443911,10.060523900578486,0.0,0.0,0.0,65.86180802541307,0.0,0.0,0.0,0.0,23.791909559528758,0.0,0.0
276.0,563.6847150608512,227.7491013797766,30.448812012940888,0.0,0.0,6.794862374903709,10.060523900622155,0.0,0.0,0.0,65.86225185511022,0.0,0.0,0.0,0.0,23.793456687559978,0.0,0.0
277.0,563.5727342335427,227.8749153737226,30.448816729296794,0.0,0.0,6.791465752422146,10.060523900664633,0.0,0.0,0.0,65.86268627348277,0.0,0.0,0.0,0.0,23.794961082633414,0.0,0.0
278.0,563.4610098606194,228.0010119158133,30.44881139235685,0.0,0.0,6.788137727003404,10.060523900705942,0.0,0.0,0.0,65.86311278853587,0.0,0.0,0.0,0.0,23.796424056754383,0.0,0.0
279.0,563.3495405305779,228.1273838831853,30.4488048224719,0.0,0.0,6.784872212310225,10.060523900746107,0.0,0.0,0.0,65.86353076766798,0.0,0.0,0.0,0.0,23.797846928862658,0.0,0.0
280.0,563.2383248415439,228.25402421579616,30.448804349974967,0.0,0.0,6.781663960935448,10.060523900785142,0.0,0.0,0.0,65.86393971347785,0.0,0.0,0.0,0.0,23.799230899167593,0.0,0.0
281.0,563.1273614003491,228.3809258445799,30.448791789135967,0.0,0.0,6.778517956285607,10.060523900823071,0.0,0.0,0.0,65.86434201152333,0.0,0.0,0.0,0.0,23.800577183384025,0.0,0.0
282.0,563.0166488245212,228.5080816850602,30.4487744031099,0.0,0.0,6.775428976201327,10.060523900859915,0.0,0.0,0.0,65.86473718532056,0.0,0.0,0.0,0.0,23.8018869771799,0.0,0.0
283.0,562.9061857415107,228.63548469730185,30.448763262224542,0.0,0.0,6.772390425830966,10.060523900895701,0.0,0.0,0.0,65.86512428827666,0.0,0.0,0.0,0.0,23.803161393739565,0.0,0.0
284.0,562.7959707888716,228.76312783868775,30.44874456861513,0.0,0.0,6.769405889778317,10.060523900930429,0.0,0.0,0.0,65.8655051375682,0.0,0.0,0.0,0.0,23.804401454533853,0.0,0.0
285.0,562.686002615638,228.89100411656938,30.448724760191435,0.0,0.0,6.766470576136203,10.060523900964137,0.0,0.0,0.0,65.86587935327825,0.0,0.0,0.0,0.0,23.805608303318973,0.0,0.0
286.0,562.5762798814436,229.0227609373137,30.449187900408415,0.0,0.0,6.697406892990803,10.060523900967087,0.0,0.0,0.0,65.87556195629556,0.0,0.0,0.0,0.04313402662607605,23.806504811894325,0.0,0.0
287.0,562.4668503133878,229.15717524506803,30.449995531337514,0.0,0.0,6.5782059487384394,10.060523900947175,0.0,0.0,0.0,65.89230486396666,0.0,0.0,0.0,0.11897285486211259,23.80717335015725,0.0,0.0
288.0,562.3577487595142,229.291266245871,30.450780438718596,0.0,0.0,6.4607137595741415,10.060523900927906,0.0,0.0,0.0,65.90880808657167,0.0,0.0,0.0,0.19371675744190833,23.80783569892468,0.0,0.0
289.0,562.2489713077123,229.42504254068186,30.451542921033706,0.0,0.0,6.344892669779424,10.060523900909267,0.0,0.0,0.0,65.92507698184461,0.0,0.0,0.0,0.26739007727359576,23.808491785725263,0.0,0.0
290.0,562.1405140934705,229.5585111755865,30.452299948913772,0.0,0.0,6.230723059171318,10.060523900891257,0.0,0.0,0.0,65.9411115185784,0.0,0.0,0.0,0.3400010473593887,23.809141658290034,0.0,0.0
291.0,562.0323732834296,229.69167949035648,30.453016149410136,0.0,0.0,6.118207188744313,10.06052390087387,0.0,0.0,0.0,65.95691736548223,0.0,0.0,0.0,0.4115573885075593,23.80978508962841,0.0,0.0
292.0,561.9245450784929,229.82455418335442,30.453721139328415,0.0,0.0,6.007319950944207,10.060523900857106,0.0,0.0,0.0,65.9724931718602,0.0,0.0,0.0,0.48206749174522556,23.810422332133943,0.0,0.0
293.0,561.8170257133058,229.95714226261447,30.45439956354992,0.0,0.0,5.898054870550592,10.060523900840955,0.0,0.0,0.0,65.98784249197348,0.0,0.0,0.0,0.5515394748126657,23.81105332252433,0.0,0.0
294.0,561.7098114592659,230.08945057815632,30.45506673523378,0.0,0.0,5.790392713353906,10.060523900825418,0.0,0.0,0.0,66.00296549303324,0.0,0.0,0.0,0.6199817617025234,23.811678035249354,0.0,0.0
295.0,561.6028986253918,230.22148589089377,30.455708054694092,0.0,0.0,5.684326217140942,10.060523900810482,0.0,0.0,0.0,66.01786573203647,0.0,0.0,0.0,0.6874027574115105,23.812296491762893,0.0,0.0
296.0,561.4962835603817,230.35325488607447,30.45632870040077,0.0,0.0,5.579839766265824,10.060523900796142,0.0,0.0,0.0,66.03254458893335,0.0,0.0,0.0,0.7538111065081061,23.81290872354502,0.0,0.0
297.0,561.3899626533707,230.48476416186912,30.45693483585451,0.0,0.0,5.476917421666373,10.060523900782398,0.0,0.0,0.0,66.04700331641476,0.0,0.0,0.0,0.819215480619551,23.813514708410988,0.0,0.0
298.0,561.2839323356778,230.616020229208,30.45752122972904,0.0,0.0,5.375547555128785,10.060523900769233,0.0,0.0,0.0,66.06124449500957,0.0,0.0,0.0,0.8836246801226656,23.814114460479285,0.0,0.0
299.0,561.1781890821012,230.74702950521117,30.45809244734524,0.0,0.0,5.27571444329038,10.060523900756644,0.0,0.0,0.0,66.07526961833756,0.0,0.0,0.0,0.9470476078445416,23.814707990995956,0.0,0.0
300.0,561.0727294119704,230.87779831671605,30.458644371102583,0.0,0.0,5.177405589017151,10.060523900744624,0.0,0.0,0.0,66.08908119691425,0.0,0.0,0.0,1.0094933127932726,23.815295330940803,0.0,0.0
301.0,560.9675498903587,231.0083328879159,30.459181013724493,0.0,0.0,5.080605206163469,10.060523900733159,0.0,0.0,0.0,66.10268082480368,0.0,0.0,0.0,1.0709708998606726,23.815876479482863,0.0,0.0
302.0,560.8626471292347,231.13863933957325,30.459701325621975,0.0,0.0,4.985299463695535,10.06052390072224,0.0,0.0,0.0,66.11607067972257,0.0,0.0,0.0,1.1314895257100115,23.816451437802183,0.0,0.0
303.0,560.7580177885455,231.26872369778798,30.46020562620567,0.0,0.0,4.8914735681089665,10.060523900711862,0.0,0.0,0.0,66.1292528395984,0.0,0.0,0.0,1.1910585630929538,23.817020242081117,0.0,0.0
304.0,560.653658576879,231.3985918612756,30.460692443499518,0.0,0.0,4.799113344191566,10.06052390070201,0.0,0.0,0.0,66.14222959877524,0.0,0.0,0.0,1.2496874804337794,23.817582908193447,0.0,0.0
305.0,560.5495662527043,231.52824967910612,30.461166745756,0.0,0.0,4.708202632672466,10.060523900692674,0.0,0.0,0.0,66.15500244072825,0.0,0.0,0.0,1.307385392220917,23.818139426132316,0.0,0.0
306.0,560.4457376244291,231.6577027427825,30.461626379478126,0.0,0.0,4.618726268566923,10.060523900683835,0.0,0.0,0.0,66.16757390990435,0.0,0.0,0.0,1.364162535684666,23.818689845881693,0.0,0.0
307.0,560.3421695530724,231.78695677942343,30.462066449918883,0.0,0.0,4.530672349707162,10.060523900675493,0.0,0.0,0.0,66.17994656322645,0.0,0.0,0.0,1.420027818800717,23.819234174107315,0.0,0.0
308.0,560.2388589495013,231.9160171744654,30.46249848399138,0.0,0.0,4.444020357439269,10.060523900667631,0.0,0.0,0.0,66.19212137425932,0.0,0.0,0.0,1.4749914179796921,23.819772435032263,0.0,0.0
309.0,560.1358027776771,232.0448892224744,30.462908511513955,0.0,0.0,4.358760750289463,10.060523900660234,0.0,0.0,0.0,66.20410210608023,0.0,0.0,0.0,1.5290630738073476,23.820304636303145,0.0,0.0
310.0,560.0329980555723,232.1735782401129,30.463312950355686,0.0,0.0,4.274871733220677,10.060523900653292,0.0,0.0,0.0,66.21588908441761,0.0,0.0,0.0,1.5822525020135196,23.82083081416324,0.0,0.0
311.0,559.9304418528051,232.3020892568913,30.463698978092825,0.0,0.0,4.192342892037983,10.060523900646789,0.0,0.0,0.0,66.22748599708648,0.0,0.0,0.0,1.6345696930856133,23.821350988229323,0.0,0.0
312.0,559.8281312939811,232.4304272853805,30.46407438862606,0.0,0.0,4.111155093653095,10.060523900640714,0.0,0.0,0.0,66.2388942522083,0.0,0.0,0.0,1.6860248891127887,23.821865193132524,0.0,0.0
313.0,559.7260635568504,232.55859720953984,30.46443705813824,0.0,0.0,4.031294279908152,10.060523900635058,0.0,0.0,0.0,66.25011623784637,0.0,0.0,0.0,1.7366276811880594,23.822373431380996,0.0,0.0
314.0,559.6242358733665,232.68660372330172,30.46478846524652,0.0,0.0,3.952743632044007,10.0605239006298,0.0,0.0,0.0,66.26115410774946,0.0,0.0,0.0,1.7863884299281787,23.822875756759295,0.0,0.0
315.0,559.5226455295519,232.8144512367406,30.46513369933602,0.0,0.0,3.875485022136994,10.060523900624954,0.0,0.0,0.0,66.27200967736783,0.0,0.0,0.0,1.8353173577155675,23.82337229597956,0.0,0.0
316.0,559.4212898666142,232.9421448190797,30.465455136823262,0.0,0.0,3.799510904430555,10.060523900620431,0.0,0.0,0.0,66.28268678603133,0.0,0.0,0.0,1.8834241762957047,23.823862732094987,0.0,0.0
317.0,559.32016627873,233.06968825522628,30.465774880786917,0.0,0.0,3.7247954366525784,10.06052390061629,0.0,0.0,0.0,66.29318561356457,0.0,0.0,0.0,1.9307194176993527,23.824347441566402,0.0,0.0
318.0,559.2192722149538,233.1970859483221,30.466078785040995,0.0,0.0,3.6513285791835357,10.060523900612496,0.0,0.0,0.0,66.30350992554862,0.0,0.0,0.0,1.9772132658399264,23.82482634738066,0.0,0.0
319.0,559.1186051783834,233.32434199387345,30.46637082533992,0.0,0.0,3.5790926903998224,10.060523900609036,0.0,0.0,0.0,66.31366157090568,0.0,0.0,0.0,2.0229159955336486,23.82529948586315,0.0,0.0
320.0,559.0181627259484,233.45146031732634,30.46665697486744,0.0,0.0,3.508069173021035,10.060523900605894,0.0,0.0,0.0,66.32364219017433,0.0,0.0,0.0,2.0678380019582643,23.82576687948896,0.0,0.0
321.0,558.9179424684941,233.5784448672703,30.466931191474988,0.0,0.0,3.43824513419998,10.060523900603052,0.0,0.0,0.0,66.3334546603551,0.0,0.0,0.0,2.1119891039013,23.826228562998622,0.0,0.0
322.0,558.8179420689904,233.70529924691306,30.467198043643535,0.0,0.0,3.3696021322676195,10.060523900600499,0.0,0.0,0.0,66.34310083770596,0.0,0.0,0.0,2.155379949371871,23.826684567302987,0.0,0.0
323.0,558.7181592443314,233.8320270311539,30.46745361594825,0.0,0.0,3.30212532566506,10.06052390059823,0.0,0.0,0.0,66.35258351063234,0.0,0.0,0.0,2.1980210215854163,23.827134954124272,0.0,0.0
324.0,558.6185917643545,233.95863175007347,30.46769970222585,0.0,0.0,3.2357986911584122,10.060523900596216,0.0,0.0,0.0,66.36190466591096,0.0,0.0,0.0,2.2399221607973145,23.827579736182372,0.0,0.0
325.0,558.5192374498292,234.08511673610374,30.46793645083674,0.0,0.0,3.170606053259211,10.060523900594454,0.0,0.0,0.0,66.371066587867,0.0,0.0,0.0,2.28109369270715,23.828018952889153,0.0,0.0
326.0,558.4200941731364,234.21148511318535,30.468166812487585,0.0,0.0,3.1065297277192774,10.060523900592925,0.0,0.0,0.0,66.38007129863045,0.0,0.0,0.0,2.321546186087339,23.828452645219237,0.0,0.0
327.0,558.3211598582583,234.33773999235922,30.46838995143452,0.0,0.0,3.0435544819324614,10.060523900591622,0.0,0.0,0.0,66.38892111804353,0.0,0.0,0.0,2.3612896031372097,23.828880859880428,0.0,0.0
328.0,558.2224324794392,234.46388439881935,30.46859652368379,0.0,0.0,2.9816677619296827,10.060523900590525,0.0,0.0,0.0,66.39761942696323,0.0,0.0,0.0,2.400334385502292,23.829303648017188,0.0,0.0
329.0,558.1239100598591,234.58992106634517,30.468803877445925,0.0,0.0,2.9208470064679153,10.060523900589626,0.0,0.0,0.0,66.40616649247168,0.0,0.0,0.0,2.438690558375457,23.829721020481063,0.0,0.0
330.0,558.0255906727093,234.71585274653413,30.469001080854746,0.0,0.0,2.8610805336126495,10.060523900588905,0.0,0.0,0.0,66.41456584339929,0.0,0.0,0.0,2.4763683872082964,23.83013304450581,0.0,0.0
331.0,557.9274724391729,234.8416820780282,30.469191509726727,0.0,0.0,2.802351433437882,10.06052390058836,0.0,0.0,0.0,66.42281931718351,0.0,0.0,0.0,2.5133778465382353,23.830539755599094,0.0,0.0
332.0,557.8295535276276,234.9674114404106,30.469371043894764,0.0,0.0,2.744645176120964,10.06052390058797,0.0,0.0,0.0,66.4309296880655,0.0,0.0,0.0,2.549729299882029,23.830941202214603,0.0,0.0
333.0,557.7318321541919,235.0930433025019,30.46954787920852,0.0,0.0,2.687943421460722,10.060523900587725,0.0,0.0,0.0,66.43889817568488,0.0,0.0,0.0,2.585432408703502,23.83133741222258,0.0,0.0
334.0,557.6343065803497,235.21857978950487,30.46971506822008,0.0,0.0,2.632232769743026,10.06052390058762,0.0,0.0,0.0,66.44672787275289,0.0,0.0,0.0,2.6204975124159993,23.831728452625647,0.0,0.0
335.0,557.5369751136234,235.3440231312024,30.469882660709274,0.0,0.0,2.5774935066393376,10.060523900587638,0.0,0.0,0.0,66.45441988170599,0.0,0.0,0.0,2.6549346480405736,23.832114370617614,0.0,0.0
336.0,557.4398361054125,235.46937530444453,30.47003348361565,0.0,0.0,2.5237184564897355,10.060523900587762,0.0,0.0,0.0,66.46197814104336,0.0,0.0,0.0,2.68875289289186,23.832495176117575,0.0,0.0
337.0,557.3428879509926,235.59463816568015,30.470189365319055,0.0,0.0,2.4708809787871138,10.060523900587999,0.0,0.0,0.0,66.46940274089563,0.0,0.0,0.0,2.7219635731337624,23.832870989604622,0.0,0.0
338.0,557.2461290890787,235.71981363994124,30.47032368655058,0.0,0.0,2.418980307955721,10.060523900588311,0.0,0.0,0.0,66.47669831461091,0.0,0.0,0.0,2.7545742176096923,23.833241739476133,0.0,0.0
339.0,557.1495579995416,235.84490337784123,30.47046340868536,0.0,0.0,2.367986965142545,10.06052390058871,0.0,0.0,0.0,66.48386447759391,0.0,0.0,0.0,2.786596584293785,23.83360758970578,0.0,0.0
340.0,557.0531732034784,235.9699089276193,30.47059200078765,0.0,0.0,2.3178948809560995,10.060523900589178,0.0,0.0,0.0,66.49090490009569,0.0,0.0,0.0,2.8180389230565135,23.83396851957141,0.0,0.0
341.0,556.9569732625346,236.09483183113144,30.47071740137679,0.0,0.0,2.268684643522308,10.060523900589704,0.0,0.0,0.0,66.49782100344015,0.0,0.0,0.0,2.848911571038343,23.834324610962558,0.0,0.0
342.0,556.8609567778129,236.21967347280133,30.470844427066385,0.0,0.0,2.220341326820689,10.060523900590278,0.0,0.0,0.0,66.50461408407062,0.0,0.0,0.0,2.8792229097776194,23.834675869437696,0.0,0.0
343.0,556.765122388067,236.34443518076216,30.470955760085587,0.0,0.0,2.172853223258785,10.060523900590901,0.0,0.0,0.0,66.51128877020498,0.0,0.0,0.0,2.9089847247399043,23.835022458343847,0.0,0.0
344.0,556.6694687710527,236.46911815709018,30.471073166036653,0.0,0.0,2.126200720300004,10.060523900591553,0.0,0.0,0.0,66.51784413402419,0.0,0.0,0.0,2.938204116635577,23.83536432852134,0.0,0.0
345.0,556.573994639793,236.59372350093287,30.471169519568953,0.0,0.0,2.080380300978866,10.060523900592228,0.0,0.0,0.0,66.5242853047484,0.0,0.0,0.0,2.9668903497481294,23.835701516655636,0.0,0.0
346.0,556.4786987446273,236.71825224141963,30.471275188736165,0.0,0.0,2.0353645505039846,10.06052390059292,0.0,0.0,0.0,66.53061100853635,0.0,0.0,0.0,2.99505308850799,23.83603411328176,0.0,0.0
347.0,556.3835798699696,236.84270540150334,30.471369430433228,0.0,0.0,1.9911475330777726,10.060523900593614,0.0,0.0,0.0,66.53682561806636,0.0,0.0,0.0,3.0227014570305206,23.836362182657098,0.0,0.0
348.0,556.2886368339481,236.96708374857158,30.471464168879173,0.0,0.0,1.9477110729871203,10.060523900594308,0.0,0.0,0.0,66.54292969503099,0.0,0.0,0.0,3.0498440770802397,23.836685738835023,0.0,0.0
349.0,556.1938684889053,237.0913880766726,30.471552135939625,0.0,0.0,1.905043978236572,10.060523900595,0.0,0.0,0.0,66.54892606647367,0.0,0.0,0.0,3.076489952689097,23.837004853797072,0.0,0.0
350.0,556.0992737192217,237.2156191303584,30.4716370354305,0.0,0.0,1.863131373881495,10.06052390059567,0.0,0.0,0.0,66.55481621740888,0.0,0.0,0.0,3.1026476531682206,23.83731957784608,0.0,0.0
351.0,556.0048514406262,237.3397775069131,30.47171612144841,0.0,0.0,1.8219607024767175,10.060523900596323,0.0,0.0,0.0,66.56060240166063,0.0,0.0,0.0,3.12832592579413,23.837629961152242,0.0,0.0
352.0,555.9106005998137,237.46386375294992,30.471796633531813,0.0,0.0,1.7815160765456681,10.060523900596944,0.0,0.0,0.0,66.56628564581216,0.0,0.0,0.0,3.1535330966331516,23.837936043196734,0.0,0.0
353.0,555.8165201733984,237.58787833408707,30.471866919750767,0.0,0.0,1.7417883758977803,10.060523900597536,0.0,0.0,0.0,66.57186923046858,0.0,0.0,0.0,3.1782779467555446,23.838237904555648,0.0,0.0
354.0,555.7226091671217,237.7118216896684,30.471937052439827,0.0,0.0,1.7027615521262218,10.06052390059808,0.0,0.0,0.0,66.57735372147089,0.0,0.0,0.0,3.2025682554914274,23.83853554957655,0.0,0.0
355.0,555.6288666148703,237.83569417237413,30.472002232900156,0.0,0.0,1.6644238488383454,10.06052390059858,0.0,0.0,0.0,66.58274160780924,0.0,0.0,0.0,3.2264126877876333,23.83882907358895,0.0,0.0
356.0,555.5352915777013,237.9594959477874,30.472063774806465,0.0,0.0,1.626762452297135,10.060523900599026,0.0,0.0,0.0,66.58803448767644,0.0,0.0,0.0,3.249819145615105,23.839118507727864,0.0,0.0
357.0,555.4418831448343,238.08322736640625,30.472126917688776,0.0,0.0,1.5897627324705084,10.060523900599419,0.0,0.0,0.0,66.59323354766117,0.0,0.0,0.0,3.272795651571428,23.83940390123105,0.0,0.0
358.0,555.3486404296647,238.20688856724564,30.47218749546411,0.0,0.0,1.5534142828041022,10.06052390059974,0.0,0.0,0.0,66.5983409775468,0.0,0.0,0.0,3.2953499145984653,23.839685315764296,0.0,0.0
359.0,555.2555625714489,238.33047946699904,30.472245865125302,0.0,0.0,1.517703984639235,10.060523900600003,0.0,0.0,0.0,66.6033585869435,0.0,0.0,0.0,3.3174898748016686,23.83996318589325,0.0,0.0
360.0,555.1626487336574,238.4540004591307,30.47228539796151,0.0,0.0,1.4826281808305166,10.060523900600188,0.0,0.0,0.0,66.60828969931174,0.0,0.0,0.0,3.3392232888532707,23.84023639199492,0.0,0.0
361.0,555.0698981052618,238.5774512394632,30.472336696871814,0.0,0.0,1.448161235471687,10.060523900600304,0.0,0.0,0.0,66.61313277565927,0.0,0.0,0.0,3.3605575543204615,23.840506142733435,0.0,0.0
362.0,554.9773098960349,238.70083178001218,30.472387813587652,0.0,0.0,1.4142967045207104,10.060523900600328,0.0,0.0,0.0,66.61789075337425,0.0,0.0,0.0,3.3815003085727597,23.840772063632706,0.0,0.0
363.0,554.8848833392346,238.82414202311065,30.47243141141632,0.0,0.0,1.3810264807788502,10.060523900600277,0.0,0.0,0.0,66.62256604367066,0.0,0.0,0.0,3.4020584892431174,23.84103432620485,0.0,0.0
364.0,554.7926176895118,238.9473817809402,30.472470149616445,0.0,0.0,1.3483379667507494,10.060523900600138,0.0,0.0,0.0,66.62715997293648,0.0,0.0,0.0,3.4222394709459047,23.8412929487285,0.0,0.0
365.0,554.7005122231491,239.07055087364162,30.472503725592507,0.0,0.0,1.316220130996817,10.060523900599906,0.0,0.0,0.0,66.63167416061869,0.0,0.0,0.0,3.4420505395269783,23.841547883407987,0.0,0.0
366.0,554.6085662362271,239.1936490160285,30.472543485560887,0.0,0.0,1.2846576917259798,10.060523900599582,0.0,0.0,0.0,66.63610884693486,0.0,0.0,0.0,3.4614984793101393,23.841799233743057,0.0,0.0
367.0,554.5167790449092,239.31667596184357,30.472577065381497,0.0,0.0,1.25364456825044,10.060523900599161,0.0,0.0,0.0,66.64046700041979,0.0,0.0,0.0,3.480590369015415,23.842047048852788,0.0,0.0
368.0,554.4251499842422,239.439631284132,30.47261122043954,0.0,0.0,1.2231676297981184,10.06052390059864,0.0,0.0,0.0,66.64474933430903,0.0,0.0,0.0,3.4993328673398474,23.84229137726077,0.0,0.0
369.0,554.3336784087338,239.56251471557567,30.47264246590802,0.0,0.0,1.1932177832769506,10.060523900598017,0.0,0.0,0.0,66.64895773472516,0.0,0.0,0.0,3.5177326836504115,23.842532271841346,0.0,0.0
370.0,554.2423636900584,239.68532585299837,30.472675947694068,0.0,0.0,1.1637831776428575,10.06052390059729,0.0,0.0,0.0,66.65309300826311,0.0,0.0,0.0,3.5357961046085666,23.84276976736656,0.0,0.0
371.0,554.1512052174153,239.80806414849704,30.47270323435647,0.0,0.0,1.134856707827358,10.06052390059645,0.0,0.0,0.0,66.65715759451169,0.0,0.0,0.0,3.5535298290667376,23.843003918999294,0.0,0.0
372.0,554.0602023975321,239.9307292258121,30.472725137166133,0.0,0.0,1.1064277279189243,10.060523900595511,0.0,0.0,0.0,66.66115287253214,0.0,0.0,0.0,3.5709404333770345,23.843234788633538,0.0,0.0
373.0,553.9693546530524,240.05332052180637,30.47274547718714,0.0,0.0,1.0784855415635328,10.06052390059445,0.0,0.0,0.0,66.66507970649083,0.0,0.0,0.0,3.5880338095138518,23.84346240651315,0.0,0.0
374.0,553.8786614229153,240.17583759532903,30.47277004641503,0.0,0.0,1.0510184216676133,10.060523900593282,0.0,0.0,0.0,66.66893877692993,0.0,0.0,0.0,3.604815983194282,23.843686815438073,0.0,0.0
375.0,553.7881221607404,240.2982797796704,30.472792209200275,0.0,0.0,1.0240190133317442,10.060523900592,0.0,0.0,0.0,66.67273225494519,0.0,0.0,0.0,3.62129332189913,23.843908080461734,0.0,0.0
376.0,553.6977363356053,240.42064653277822,30.472810287774433,0.0,0.0,0.997479167517334,10.0605239005906,0.0,0.0,0.0,66.6764615853328,0.0,0.0,0.0,3.637471523210131,23.844126227140173,0.0,0.0
377.0,553.6075034311392,240.54293721266484,30.472830692452735,0.0,0.0,0.9713873823672858,10.060523900589082,0.0,0.0,0.0,66.68012731560223,0.0,0.0,0.0,3.6533562913729623,23.844341317557813,0.0,0.0
378.0,553.5174229444026,240.66515134825067,30.47284384174112,0.0,0.0,0.9457383034663339,10.060523900587445,0.0,0.0,0.0,66.68373181257844,0.0,0.0,0.0,3.6689534841392164,23.84455336628803,0.0,0.0
379.0,553.4274943864003,240.78728807177757,30.472861256668136,0.0,0.0,0.9205185539313938,10.060523900585695,0.0,0.0,0.0,66.68727503600434,0.0,0.0,0.0,3.684268727327141,23.84476244928308,0.0,0.0
380.0,553.3377172812217,240.90934678478823,30.47287342095305,0.0,0.0,0.8957233673105679,10.060523900583815,0.0,0.0,0.0,66.69075927739371,0.0,0.0,0.0,3.6993074955939043,23.844968607252415,0.0,0.0
381.0,553.2480911655449,241.03132679404828,30.47288712940835,0.0,0.0,0.8713416722130928,10.060523900581824,0.0,0.0,0.0,66.6941849479412,0.0,0.0,0.0,3.714075151575858,23.845171871815005,0.0,0.0
382.0,553.1586155884039,241.15322738203642,30.472902450506417,0.0,0.0,0.8473651343269881,10.060523900579703,0.0,0.0,0.0,66.69755321963082,0.0,0.0,0.0,3.7285770065931496,23.8453722885054,0.0,0.0
383.0,553.0692901107768,241.2750478261601,30.4729094294671,0.0,0.0,0.8237896989072562,10.060523900577463,0.0,0.0,0.0,66.70086636027821,0.0,0.0,0.0,3.742818217653711,23.845569900497242,0.0,0.0
384.0,552.9801143049624,241.39678737059893,30.472923095324443,0.0,0.0,0.8006010866271743,10.060523900575099,0.0,0.0,0.0,66.70412383997677,0.0,0.0,0.0,3.756804034249318,23.84576475738469,0.0,0.0
385.0,552.8910877545815,241.5184452583905,30.472931362439912,0.0,0.0,0.7777966849305005,10.060523900572612,0.0,0.0,0.0,66.70732808436524,0.0,0.0,0.0,3.770539279375289,23.845956886346553,0.0,0.0
386.0,552.8022100540367,241.64002071097036,30.472945097531362,0.0,0.0,0.7553642117700675,10.060523900569999,0.0,0.0,0.0,66.71047898795204,0.0,0.0,0.0,3.7840289918364873,23.846146337607845,0.0,0.0
387.0,552.7134808082767,241.76151294713208,30.472953780123557,0.0,0.0,0.7333003962976813,10.060523900567265,0.0,0.0,0.0,66.71357880330225,0.0,0.0,0.0,3.797277973362942,23.846333152542368,0.0,0.0
388.0,552.6248996321768,241.88292117284013,30.47295714824836,0.0,0.0,0.7115980279369697,10.060523900564405,0.0,0.0,0.0,66.716628593507,0.0,0.0,0.0,3.810290923841418,23.846517364662347,0.0,0.0
389.0,552.5364661502286,242.00424456176998,30.472963054612283,0.0,0.0,0.6902467956458771,10.06052390056142,0.0,0.0,0.0,66.71962849467815,0.0,0.0,0.0,3.823072422926488,23.84669901549429,0.0,0.0
390.0,552.4481799969259,242.125482308294,30.472968319074095,0.0,0.0,0.6692407426998779,10.060523900558314,0.0,0.0,0.0,66.7225798848767,0.0,0.0,0.0,3.835627101799469,23.846878142786284,0.0,0.0
391.0,552.3600408156868,242.24663358357222,30.47297738836317,0.0,0.0,0.6485709272554386,10.06052390055508,0.0,0.0,0.0,66.72548327796294,0.0,0.0,0.0,3.8479595104183777,23.847054796299147,0.0,0.0
